timestamp;Langeland - Thruster 1 [kW];Langeland - Thruster 2 [kW];Langeland - Thruster 3 [kW];Langeland - Thruster 4 [kW];Langeland - Lever Thruster 1 [%];Langeland - Lever Thruster 2 [%];Langeland - Lever Thruster 3 [%];Langeland - Lever Thruster 4 [%];Langeland - Actual RPM Thruster 1 [RPM];Langeland - Actual RPM Thruster 2 [RPM];Langeland - Actual RPM Thruster 3 [RPM];Langeland - Actual RPM Thruster 4 [RPM];Langeland - Angle Thruster 1 [Degrees];Langeland - Angle Thruster 2 [Degrees];Langeland - Angle Thruster 3 [Degrees];Langeland - Angle Thruster 4 [Degrees];Langeland - Power DG 1 [kW];Langeland - Power DG 2 [kW];Langeland - Power DG 3 [kW];Langeland - Power DG 4 [kW];Langeland - Power DG 5 [kW];Langeland - Total Power [kW];Langeland - Fuel DG 1 [l/h];Langeland - Fuel DG 2 [l/h];Langeland - Fuel DG 3 [l/h];Langeland - Fuel DG 4  [l/h];Langeland - Fuel DG 5 [l/h];Langeland - Shore Power 1 [kW];Langeland - Shore Power 2 [kW];Langeland - Track speed [Knots];Langeland - Autopilot [on/off]
27.10.2019 17:33;259;246;275;271;62;63;64;64;1000;1011;1034;1037;176;176;179;184;0;0;655;643;0;1298;0;0;157;166;0;0;0;10.aug;1
27.10.2019 17:33;264;261;276;274;62;63;64;64;997;1020;1036;1038;172;172;179;184;0;0;653;665;0;1318;0;0;161;169;0;0;0;;1
27.10.2019 17:34;296;304;276;274;66;67;64;64;1028;1047;1035;1037;172;172;179;184;0;0;711;702;0;1413;0;0;172;180;0;0;0;10.jul;1
27.10.2019 17:34;350;354;303;301;72;73;69;69;1087;1113;1066;1065;173;173;179;184;0;0;788;809;0;1597;0;0;199;202;0;0;0;;1
27.10.2019 17:34;345;344;325;325;72;73;70;70;1078;1083;1087;1083;169;170;179;184;0;0;822;778;0;1600;0;0;200;207;33;0;0;10.sep;1
27.10.2019 17:34;339;334;337;330;72;73;70;70;1075;1088;1100;1092;169;170;179;184;0;0;808;808;0;1616;0;0;198;209;33;0;0;;1
27.10.2019 17:35;409;410;358;363;72;73;70;70;1144;1168;1124;1128;173;173;179;184;0;0;799;785;271;1855;0;0;195;204;72;0;0;11.jan;1
27.10.2019 17:35;404;395;356;360;72;72;70;70;1155;1167;1127;1131;177;176;179;184;0;0;679;687;463;1829;0;0;162;176;116;0;0;;1
27.10.2019 17:35;419;409;356;358;72;72;70;70;1151;1168;1126;1130;172;172;179;184;0;0;615;628;609;1852;0;0;146;156;160;0;0;11.mai;1
27.10.2019 17:35;416;410;353;358;72;73;70;70;1152;1166;1128;1129;173;173;179;184;0;0;631;603;624;1858;0;0;152;149;156;0;0;;1
27.10.2019 17:36;398;384;350;362;72;73;70;70;1154;1172;1128;1130;177;177;179;184;0;0;597;617;608;1822;0;0;145;151;151;0;0;11.jun;1
27.10.2019 17:36;415;398;350;357;72;73;70;70;1151;1165;1129;1131;172;172;179;184;0;0;621;604;595;1820;0;0;148;152;149;0;0;;1
27.10.2019 17:36;391;380;349;351;72;73;70;70;1154;1170;1129;1129;177;177;179;184;0;0;594;588;590;1772;0;0;142;148;149;0;0;11.aug;1
27.10.2019 17:36;389;372;345;353;72;73;70;70;1155;1170;1128;1129;177;179;179;184;0;0;576;581;582;1739;0;0;140;148;148;0;0;;1
27.10.2019 17:37;399;396;346;350;72;73;70;70;1155;1166;1127;1129;174;173;179;184;0;0;594;598;599;1791;0;0;144;149;149;0;0;12;1
27.10.2019 17:37;386;373;344;349;72;73;70;70;1155;1174;1126;1131;179;179;179;184;0;0;587;578;601;1766;0;0;142;147;148;0;0;;1
27.10.2019 17:37;407;417;342;342;72;73;70;70;1157;1169;1127;1126;172;172;179;184;0;0;607;604;606;1817;0;0;147;151;150;0;0;12.jan;1
27.10.2019 17:37;394;396;342;346;72;73;70;70;1150;1170;1128;1127;174;173;179;184;0;0;592;586;593;1771;0;0;142;150;149;0;0;;1
27.10.2019 17:38;389;374;337;343;72;73;70;70;1155;1168;1127;1129;176;176;179;184;0;0;575;584;585;1744;0;0;141;146;144;0;0;12.jan;1
27.10.2019 17:38;403;388;340;342;72;73;70;70;1153;1175;1130;1130;172;172;179;184;0;0;600;587;585;1768;0;0;143;149;148;0;0;;1
27.10.2019 17:38;394;385;343;345;72;73;70;70;1150;1170;1125;1129;173;173;179;184;0;0;599;587;589;1775;0;0;144;150;149;0;0;12.jan;1
27.10.2019 17:38;386;372;342;343;72;73;70;70;1153;1170;1129;1125;177;177;179;184;0;0;584;583;587;1754;0;0;143;147;145;0;0;;1
27.10.2019 17:39;405;391;342;349;72;73;70;70;1154;1170;1128;1126;173;173;179;184;0;0;599;595;590;1784;0;0;145;151;149;0;0;12.jan;1
27.10.2019 17:39;404;397;341;345;72;73;70;70;1155;1171;1128;1133;172;172;179;184;0;0;586;602;594;1782;0;0;143;150;149;0;0;;1
27.10.2019 17:39;387;370;339;343;72;73;70;70;1152;1170;1126;1130;176;176;179;184;0;0;588;580;581;1749;0;0;140;146;147;0;0;12.feb;1
27.10.2019 17:39;389;372;340;337;72;73;70;70;1156;1165;1128;1130;176;176;179;184;0;0;576;575;588;1739;0;0;137;143;147;0;0;;1
27.10.2019 17:40;393;379;338;344;72;72;70;70;1156;1169;1127;1130;174;174;179;184;0;0;590;598;577;1765;0;0;139;149;146;0;0;12.feb;1
27.10.2019 17:40;384;365;334;341;72;73;70;70;1153;1171;1125;1131;176;176;179;184;0;0;583;569;568;1720;0;0;136;145;144;0;0;;1
27.10.2019 17:40;394;396;333;343;72;73;70;70;1153;1167;1127;1129;173;173;179;184;0;0;599;577;579;1755;0;0;143;147;148;0;0;12.mar;1
27.10.2019 17:40;391;387;336;336;72;73;70;70;1152;1166;1129;1126;172;172;179;184;0;0;585;585;573;1743;0;0;140;147;147;0;0;;1
27.10.2019 17:41;387;374;335;343;72;73;70;70;1155;1170;1126;1128;174;176;179;184;0;0;575;568;583;1726;0;0;138;143;145;0;0;12.mar;1
27.10.2019 17:41;389;378;336;334;72;73;70;70;1154;1173;1128;1129;174;174;179;184;0;0;578;575;583;1736;0;0;139;146;147;0;0;;1
27.10.2019 17:41;389;382;335;340;72;72;70;70;1154;1170;1129;1130;173;173;179;184;0;0;582;571;588;1741;0;0;142;146;147;0;0;12.apr;1
27.10.2019 17:41;382;376;335;337;72;73;70;70;1151;1168;1127;1128;176;174;179;184;0;0;583;567;588;1738;0;0;138;146;146;0;0;;1
27.10.2019 17:42;385;370;335;342;72;73;70;70;1151;1171;1127;1126;174;174;179;184;0;0;584;565;580;1729;0;0;140;143;144;0;0;12.apr;1
27.10.2019 17:42;386;369;334;338;72;73;70;70;1154;1168;1128;1127;174;174;179;184;0;0;568;579;575;1722;0;0;135;147;144;0;0;;1
27.10.2019 17:42;379;368;333;339;72;73;70;70;1156;1170;1130;1130;177;176;179;184;0;0;568;573;577;1718;0;0;136;142;144;0;0;12.mar;1
27.10.2019 17:42;394;387;336;336;72;73;70;70;1156;1170;1129;1129;172;172;179;184;0;0;582;579;588;1749;0;0;139;147;145;0;0;;1
27.10.2019 17:43;374;365;335;332;72;73;70;70;1152;1170;1128;1128;176;177;179;184;0;0;561;563;568;1692;0;0;139;141;144;0;0;12.feb;1
27.10.2019 17:43;381;372;335;340;72;73;70;70;1152;1168;1127;1129;177;176;179;184;0;0;579;583;570;1732;0;0;136;146;145;0;0;;1
27.10.2019 17:43;391;392;338;343;72;73;70;70;1152;1170;1128;1127;174;173;179;184;0;0;582;586;597;1765;0;0;140;147;149;0;0;12.feb;1
27.10.2019 17:43;381;373;335;345;72;73;70;70;1152;1172;1129;1129;176;176;179;184;0;0;582;581;567;1730;0;0;138;144;145;0;0;;1
27.10.2019 17:44;392;386;336;334;72;73;70;70;1154;1166;1127;1130;173;173;179;184;0;0;593;585;580;1758;0;0;140;144;146;0;0;12.mar;1
27.10.2019 17:44;384;369;333;337;72;73;70;70;1153;1167;1130;1131;177;177;179;184;0;0;563;567;572;1702;0;0;138;144;145;0;0;;1
27.10.2019 17:44;383;372;335;342;72;73;70;70;1155;1167;1128;1128;176;176;179;184;0;0;573;587;581;1735;0;0;140;144;144;0;0;12.feb;1
27.10.2019 17:44;380;366;334;339;72;73;70;70;1152;1169;1129;1130;176;176;179;184;0;0;564;556;583;1703;0;0;136;140;146;0;0;;1
27.10.2019 17:45;394;394;333;330;72;73;70;70;1154;1170;1129;1128;172;172;179;184;0;0;587;588;571;1747;0;0;139;147;145;0;0;12.feb;1
27.10.2019 17:45;389;378;334;340;72;73;70;70;1158;1164;1126;1128;173;173;179;184;0;0;568;577;582;1727;0;0;143;147;144;0;0;;1
27.10.2019 17:45;373;361;332;339;72;73;70;70;1156;1170;1128;1126;179;179;179;184;0;0;558;565;561;1684;0;0;134;142;142;0;0;12.jan;1
27.10.2019 17:45;382;373;333;335;72;73;70;70;1157;1166;1127;1128;177;177;179;184;0;0;573;561;575;1709;0;0;139;142;144;0;0;;1
27.10.2019 17:46;393;387;333;336;72;73;70;70;1155;1175;1126;1128;173;173;179;184;0;0;577;573;583;1733;0;0;140;146;146;0;0;12.jan;1
27.10.2019 17:46;390;384;332;337;72;73;70;70;1156;1168;1126;1132;174;174;179;184;0;0;578;574;576;1728;0;0;139;146;147;0;0;;1
27.10.2019 17:46;379;365;334;333;72;73;70;70;1154;1168;1125;1128;177;177;179;184;0;0;566;573;570;1709;0;0;135;141;142;0;0;12.jan;1
27.10.2019 17:46;378;366;331;337;72;73;70;70;1154;1173;1126;1126;176;177;179;184;0;0;567;578;568;1713;0;0;137;141;145;0;0;;1
27.10.2019 17:47;391;387;330;335;72;73;70;70;1156;1165;1128;1130;173;173;179;184;0;0;588;600;585;1773;0;0;140;148;146;0;0;12;1
27.10.2019 17:47;384;382;335;331;72;73;70;70;1151;1166;1128;1131;174;173;179;184;0;0;576;586;587;1749;0;0;141;147;146;0;0;;1
27.10.2019 17:47;373;363;330;334;72;73;70;70;1155;1172;1129;1131;177;179;179;184;0;0;585;563;580;1728;0;0;137;142;144;0;0;12.jan;1
27.10.2019 17:47;386;371;331;332;72;72;70;70;1156;1169;1128;1131;176;177;179;184;0;0;573;585;569;1727;0;0;138;147;146;0;0;;1
27.10.2019 17:48;383;378;334;336;72;73;70;70;1150;1167;1127;1126;174;176;179;184;0;0;580;570;588;1738;0;0;140;145;145;0;0;12.jan;1
27.10.2019 17:48;379;375;334;339;72;73;70;70;1153;1168;1128;1129;176;176;179;184;0;0;586;585;571;1742;0;0;141;146;145;0;0;;1
27.10.2019 17:48;377;361;335;329;72;73;70;70;1154;1168;1130;1131;177;177;179;184;0;0;562;574;567;1703;0;0;138;141;142;0;0;12.jan;1
27.10.2019 17:48;385;381;335;336;72;73;70;70;1152;1165;1128;1129;174;174;179;184;0;0;579;583;580;1742;0;0;140;148;148;0;0;;1
27.10.2019 17:49;391;389;336;335;72;73;70;70;1151;1168;1128;1127;173;173;179;184;0;0;597;591;585;1773;0;0;141;145;146;0;0;12.feb;1
27.10.2019 17:49;380;367;334;338;72;72;70;70;1153;1164;1128;1128;174;174;179;184;0;0;581;564;562;1707;0;0;137;144;144;0;0;;1
27.10.2019 17:49;387;379;333;340;72;73;70;70;1152;1168;1128;1128;173;173;179;184;0;0;572;579;577;1728;0;0;139;147;148;0;0;12.feb;1
27.10.2019 17:49;392;384;333;338;72;73;70;70;1154;1170;1129;1128;173;173;179;184;0;0;598;593;576;1767;0;0;140;146;146;0;0;;1
27.10.2019 17:50;380;365;332;339;72;73;70;70;1152;1164;1126;1126;176;176;179;184;0;0;575;571;554;1700;0;0;135;143;143;0;0;12.feb;1
27.10.2019 17:50;384;362;333;338;72;72;70;70;1152;1167;1127;1130;174;174;179;184;0;0;568;562;580;1710;0;0;139;146;147;0;0;;1
27.10.2019 17:50;393;390;332;339;72;73;70;70;1151;1170;1126;1129;172;172;179;184;0;0;590;591;587;1768;0;0;141;147;148;0;0;12.feb;1
27.10.2019 17:50;376;359;331;333;72;73;70;70;1154;1167;1128;1128;176;176;179;184;0;0;575;582;556;1713;0;0;134;142;144;0;0;;1
27.10.2019 17:51;378;358;332;336;72;73;70;70;1158;1174;1126;1127;176;176;179;184;0;0;558;582;579;1719;0;0;136;146;146;0;0;12.mar;1
27.10.2019 17:51;392;383;332;340;72;73;70;70;1154;1168;1131;1129;173;173;179;184;0;0;571;585;576;1732;0;0;142;147;147;0;0;;1
27.10.2019 17:51;381;358;334;338;72;73;70;70;1149;1172;1128;1127;176;177;179;184;0;0;574;555;570;1699;0;0;140;140;145;0;0;12.mar;1
27.10.2019 17:51;373;353;336;339;72;73;70;70;1157;1169;1128;1127;179;179;179;184;0;0;570;564;556;1710;0;0;135;146;141;0;0;;1
27.10.2019 17:52;392;379;337;339;72;73;70;70;1156;1172;1130;1131;173;173;179;184;0;0;574;573;570;1717;0;0;141;148;147;0;0;12.apr;1
27.10.2019 17:52;377;364;335;341;72;73;70;70;1151;1166;1127;1128;177;177;179;184;0;0;569;573;578;1720;0;0;139;142;146;0;0;;1
27.10.2019 17:52;379;365;336;340;72;73;70;70;1156;1168;1128;1128;176;176;179;184;0;0;581;564;576;1721;0;0;137;143;146;0;0;12.apr;1
27.10.2019 17:52;379;361;331;341;72;73;70;70;1154;1170;1126;1127;176;176;179;184;0;0;556;574;571;1701;0;0;136;144;144;0;0;;1
27.10.2019 17:53;390;387;333;336;72;73;70;70;1153;1165;1130;1130;172;172;179;184;0;0;588;574;581;1743;0;0;142;146;146;0;0;12.apr;1
27.10.2019 17:53;373;361;332;335;72;73;70;70;1154;1171;1126;1126;177;177;179;184;0;0;558;566;578;1702;0;0;133;141;144;0;0;;1
27.10.2019 17:53;382;368;332;335;72;73;70;70;1158;1172;1127;1130;176;176;179;184;0;0;576;582;556;1718;0;0;139;144;143;0;0;12.apr;1
27.10.2019 17:53;388;381;335;344;72;73;70;70;1149;1165;1126;1128;173;173;179;184;0;0;580;575;594;1749;0;0;143;146;148;0;0;;1
27.10.2019 17:54;375;357;334;338;72;73;70;70;1156;1170;1128;1129;177;177;179;184;0;0;553;565;551;1669;0;0;134;142;143;0;0;12.apr;1
27.10.2019 17:54;383;373;338;343;72;73;70;70;1156;1174;1128;1130;174;174;179;184;0;0;571;577;575;1723;0;0;140;145;146;0;0;;1
27.10.2019 17:54;382;371;334;340;72;73;70;70;1155;1172;1129;1130;176;176;179;184;0;0;572;570;561;1703;0;0;140;146;144;0;0;12.mai;1
27.10.2019 17:54;366;350;330;337;72;73;70;70;1153;1170;1127;1128;181;181;179;184;0;0;576;560;570;1706;0;0;134;138;143;0;0;;1
27.10.2019 17:55;372;362;332;333;72;73;70;70;1153;1175;1128;1129;179;180;179;184;0;0;549;569;575;1693;0;0;133;143;146;0;0;12.mar;1
27.10.2019 17:55;388;387;332;340;72;73;70;70;1154;1170;1126;1129;172;172;179;184;0;0;593;579;586;1758;0;0;142;147;147;0;0;;1
27.10.2019 17:55;373;358;334;340;72;73;70;70;1154;1168;1127;1129;179;179;179;184;0;0;573;585;566;1724;0;0;135;144;144;0;0;12.feb;1
27.10.2019 17:55;383;367;337;343;72;73;70;70;1150;1171;1126;1129;176;174;179;184;0;0;585;565;583;1734;0;0;138;146;147;0;0;;1
27.10.2019 17:56;379;366;333;342;72;73;70;70;1157;1166;1126;1128;176;176;179;184;0;0;569;575;588;1732;0;0;136;143;147;0;0;12.feb;1
27.10.2019 17:56;382;364;335;341;72;73;70;70;1152;1164;1127;1128;176;174;179;184;0;0;573;580;574;1727;0;0;136;146;143;0;0;;1
27.10.2019 17:56;393;392;339;343;72;73;70;70;1155;1167;1127;1128;172;172;179;184;0;0;598;583;594;1775;0;0;141;148;149;0;0;12.jan;1
27.10.2019 17:56;377;364;352;355;72;73;70;70;1153;1172;1130;1128;188;188;177;177;0;0;589;588;589;1766;0;0;142;150;148;0;0;;0
27.10.2019 17:57;301;292;273;278;67;68;65;65;1083;1099;1051;1057;184;184;179;180;0;0;463;479;463;1405;0;0;110;119;115;0;0;11.aug;0
27.10.2019 17:57;73;54;124;119;45;46;52;52;735;746;838;842;177;177;187;186;0;0;155;160;193;508;0;0;43;44;48;0;0;;0
27.10.2019 17:57;97;90;126;118;46;47;51;51;739;754;819;820;166;167;193;193;0;0;191;195;210;596;0;0;47;46;51;0;0;10.mar;0
27.10.2019 17:57;36;24;123;114;15;16;49;49;202;217;792;795;91;86;195;194;0;0;148;155;146;449;0;0;43;42;43;0;0;;0
27.10.2019 17:58;53;46;130;121;16;17;48;49;258;275;781;783;32;32;197;198;0;0;174;173;162;509;0;0;44;43;44;0;0;08.jun;0
27.10.2019 17:58;67;62;133;126;22;23;48;48;361;370;781;783;37;37;187;187;0;0;242;224;0;466;0;0;58;54;33;0;0;;0
27.10.2019 17:58;63;58;141;137;22;23;48;48;367;375;780;780;37;37;177;179;0;0;276;286;0;562;0;0;71;73;33;0;0;07.jan;0
27.10.2019 17:58;82;71;208;208;27;27;53;53;434;444;856;852;39;39;167;167;0;0;378;373;0;751;0;0;92;92;33;0;0;;0
27.10.2019 17:59;98;79;234;230;29;29;55;55;467;465;883;885;39;39;174;170;0;0;413;422;0;835;0;0;100;103;33;0;0;06.jan;0
27.10.2019 17:59;81;71;236;234;30;30;55;55;480;496;885;885;356;356;173;176;0;0;415;406;0;821;0;0;101;101;33;0;0;;0
27.10.2019 17:59;114;106;244;241;31;32;55;55;506;519;885;886;18;14;169;172;0;0;487;474;0;961;0;0;114;119;32;0;0;05.jul;0
27.10.2019 17:59;86;76;246;248;36;31;55;55;478;509;888;889;1;1;180;177;0;0;454;455;0;911;0;0;105;112;32;0;0;;0
27.10.2019 18:00;171;190;43;35;43;44;29;29;733;697;474;477;10;15;162;163;0;0;313;297;0;610;0;0;77;78;0;0;0;04.aug;0
27.10.2019 18:00;200;194;60;50;44;44;28;28;715;709;454;457;30;30;114;115;0;0;342;356;0;698;0;0;84;87;0;0;0;;0
27.10.2019 18:00;177;81;53;45;21;22;28;28;641;587;447;449;359;3;125;115;0;0;255;249;0;504;0;0;49;66;0;0;0;02.aug;0
27.10.2019 18:00;52;60;416;367;28;29;56;56;451;479;883;883;53;63;21;25;0;0;597;551;0;1148;0;0;141;135;0;0;0;;0
27.10.2019 18:01;58;58;137;152;35;36;42;42;475;484;667;674;101;82;100;79;0;0;298;297;0;595;0;0;75;73;0;0;0;01.jan;0
27.10.2019 18:01;99;102;188;171;35;36;43;43;566;584;714;698;63;63;37;48;0;0;366;366;0;732;0;0;90;94;0;0;0;;0
27.10.2019 18:01;97;106;230;241;37;38;49;49;584;609;787;791;89;80;38;62;0;0;450;435;0;885;0;0;107;108;0;0;0;0.6;0
27.10.2019 18:01;121;115;238;228;38;39;49;49;613;630;791;788;113;113;108;108;0;0;467;455;0;922;0;0;109;109;0;0;0;;0
27.10.2019 18:02;119;122;85;84;38;39;33;33;624;640;546;548;108;105;90;79;0;0;276;300;0;576;0;0;71;76;0;0;0;0;0
27.10.2019 18:02;120;114;72;75;38;39;33;33;622;636;538;542;138;139;149;148;0;0;275;267;0;542;0;0;71;72;0;0;0;;0
27.10.2019 18:02;117;111;78;76;38;39;33;33;619;631;539;539;138;139;149;148;0;0;275;267;0;542;0;0;69;71;0;0;0;0;0
27.10.2019 18:02;14;2;82;55;0;0;0;0;39;46;533;503;138;139;155;155;0;0;67;66;0;133;0;0;43;38;0;0;0;;0
27.10.2019 18:03;14;2;12;4;0;0;0;0;0;0;7;22;138;139;155;155;0;0;118;0;0;118;0;0;42;33;0;0;0;0;0
27.10.2019 18:03;14;2;13;4;0;0;0;0;0;0;0;0;138;139;155;155;0;0;118;0;0;118;0;0;42;32;0;0;0;;0
27.10.2019 18:03;14;2;12;4;0;0;0;0;0;0;0;0;138;139;155;155;0;0;135;0;0;135;0;0;42;33;0;0;0;0;0
27.10.2019 18:03;15;2;13;4;0;0;0;0;0;0;0;0;138;139;155;155;0;0;135;0;0;135;0;0;43;32;0;0;0;;0
27.10.2019 18:04;14;2;13;4;0;0;0;0;0;0;0;0;138;139;155;155;0;0;118;0;0;118;0;0;43;33;0;0;0;0;0
27.10.2019 18:04;14;3;13;4;0;0;0;0;0;0;0;0;138;139;155;155;0;0;118;0;0;118;0;0;42;33;0;0;0;;0
27.10.2019 18:04;15;2;13;4;0;0;0;0;0;0;0;0;138;139;155;155;0;0;135;0;0;135;0;0;43;0;0;0;0;0;0
27.10.2019 18:04;14;2;13;4;0;0;0;0;0;0;0;0;138;139;155;155;0;0;135;0;0;135;0;0;42;0;0;0;0;;0
27.10.2019 18:05;14;2;13;4;0;0;0;0;0;0;0;0;138;139;155;155;0;0;135;0;0;135;0;0;42;0;0;0;0;0;0
27.10.2019 18:05;14;3;13;4;0;0;0;0;0;0;0;0;138;139;155;155;0;0;118;0;0;118;0;0;42;0;0;0;0;;0
27.10.2019 18:05;14;2;12;4;0;0;0;0;0;0;0;0;138;139;155;155;0;0;118;0;0;118;0;0;42;0;0;0;0;0;0
27.10.2019 18:05;14;2;14;4;0;0;0;0;0;0;0;0;138;139;155;155;0;0;118;0;0;118;0;0;42;0;0;0;0;;0
27.10.2019 18:06;14;2;13;4;0;0;0;0;0;0;0;0;138;139;155;155;0;0;135;0;0;135;0;0;42;0;0;0;0;0;0
27.10.2019 18:06;14;2;13;4;0;0;0;0;0;0;0;0;138;139;155;155;0;0;119;0;0;119;0;0;42;0;0;0;0;;0
27.10.2019 18:06;14;2;12;4;0;0;0;0;0;0;0;0;138;139;155;155;0;0;119;0;0;119;0;0;42;0;0;0;0;0;0
27.10.2019 18:06;14;2;13;4;0;0;0;0;0;0;0;0;138;139;155;155;0;0;119;0;0;119;0;0;42;0;0;0;0;;0
27.10.2019 18:07;14;2;14;4;0;0;0;0;0;0;0;0;138;139;155;155;0;0;135;0;0;135;0;0;42;0;0;0;0;0;0
27.10.2019 18:07;14;2;13;4;0;0;0;0;0;0;0;0;138;139;155;155;0;0;135;0;0;135;0;0;42;0;0;0;0;;0
27.10.2019 18:07;14;2;12;4;0;0;0;0;0;0;0;0;138;139;155;155;0;0;135;0;0;135;0;0;42;0;0;0;0;0;0
27.10.2019 18:07;14;2;14;4;0;0;0;0;0;0;0;0;138;139;155;155;0;0;135;0;0;135;0;0;42;0;0;0;0;;0
27.10.2019 18:08;14;3;14;4;0;0;0;0;0;0;0;0;138;139;155;155;0;0;135;0;0;135;0;0;42;0;0;0;0;0;0
27.10.2019 18:08;14;3;13;4;0;0;0;0;0;0;0;0;138;139;155;155;0;0;135;0;0;135;0;0;42;0;0;0;0;;0
27.10.2019 18:08;14;2;13;4;0;0;0;0;0;0;0;0;138;139;155;155;0;0;135;0;0;135;0;0;42;0;0;0;0;0;0
27.10.2019 18:08;15;2;13;4;0;0;0;0;0;0;0;0;138;139;155;155;0;0;135;0;0;135;0;0;42;0;0;0;0;;0
27.10.2019 18:09;14;2;14;4;0;0;0;0;0;0;0;0;138;139;155;155;0;0;135;0;0;135;0;0;42;0;0;0;0;0;0
27.10.2019 18:09;14;3;12;4;0;0;0;0;0;0;0;0;138;139;155;155;0;0;135;0;0;135;0;0;42;0;0;0;0;;0
27.10.2019 18:09;14;2;13;4;0;0;0;0;0;0;0;0;138;139;155;155;0;0;134;0;0;134;0;0;42;0;0;0;0;0;0
27.10.2019 18:09;14;2;13;4;0;0;0;0;0;0;0;0;138;139;155;155;0;0;134;0;0;134;0;0;42;0;0;0;0;;0
27.10.2019 18:10;14;2;13;4;0;0;0;0;0;0;0;0;138;139;155;155;0;0;134;0;0;134;0;0;42;0;0;0;0;0;0
27.10.2019 18:10;14;2;15;4;0;0;0;0;0;0;0;-4;138;139;155;155;0;0;134;0;0;134;0;0;42;0;0;0;0;;0
27.10.2019 18:10;14;2;14;4;0;0;0;0;0;0;0;0;138;139;155;155;0;0;134;0;0;134;0;0;42;0;0;0;0;0;0
27.10.2019 18:10;14;2;13;4;0;0;0;0;0;0;0;0;138;139;155;155;0;0;151;0;0;151;0;0;43;0;0;0;0;;0
27.10.2019 18:11;14;2;13;4;0;0;0;0;0;0;0;0;138;139;155;155;0;0;135;0;0;135;0;0;42;0;0;0;0;0;0
27.10.2019 18:11;14;3;13;4;0;0;0;0;0;0;0;0;138;139;155;155;0;0;135;0;0;135;0;0;42;0;0;0;0;;0
27.10.2019 18:11;14;3;14;4;0;0;0;0;0;0;0;0;138;139;155;155;0;0;135;0;0;135;0;0;42;0;0;0;0;0;0
27.10.2019 18:11;14;2;13;4;0;0;0;0;0;0;0;0;138;139;155;155;0;0;135;0;0;135;0;0;42;0;0;0;0;;0
27.10.2019 18:12;15;2;13;5;0;0;0;0;0;0;0;0;138;139;155;155;0;0;135;0;0;135;0;0;42;0;0;0;0;0;0
27.10.2019 18:12;14;2;13;4;0;0;0;0;0;0;0;0;138;139;155;155;0;0;135;0;0;135;0;0;42;0;0;0;0;;0
27.10.2019 18:12;14;2;13;4;0;0;0;0;0;0;0;0;138;139;155;155;0;0;135;0;0;135;0;0;42;0;0;0;0;0;0
27.10.2019 18:12;14;2;13;4;0;0;0;0;0;0;0;0;138;139;155;155;0;0;132;0;0;132;0;0;43;34;0;0;0;;0
27.10.2019 18:13;14;2;14;4;0;0;0;0;0;0;0;0;138;139;155;155;0;0;39;80;0;119;0;0;37;39;0;0;0;0;0
27.10.2019 18:13;14;2;14;4;0;0;0;0;0;0;0;0;138;139;155;155;0;0;73;45;0;118;0;0;39;37;0;0;0;;0
27.10.2019 18:13;14;3;13;4;0;0;0;0;0;0;0;0;138;139;155;155;0;0;74;61;0;135;0;0;38;37;0;0;0;0;0
27.10.2019 18:13;15;3;13;4;0;0;0;0;0;0;0;0;138;139;155;155;0;0;75;78;0;153;0;0;39;38;0;0;0;;0
27.10.2019 18:14;135;125;54;44;41;41;27;27;632;647;436;440;138;139;128;128;0;0;279;249;0;528;0;0;72;68;0;0;0;0;0
27.10.2019 18:14;142;131;98;94;40;41;35;36;652;659;573;574;127;127;128;128;0;0;329;331;0;660;0;0;77;80;0;0;0;;0
27.10.2019 18:14;142;134;99;96;40;41;35;36;654;665;574;578;114;114;128;128;0;0;329;329;0;658;0;0;80;80;0;0;0;0;0
27.10.2019 18:14;164;154;107;91;41;42;35;36;658;680;574;578;48;42;53;63;0;0;346;345;0;691;0;0;86;86;0;0;0;;0
27.10.2019 18:15;166;167;152;146;44;45;43;43;714;735;698;694;11;11;11;10;0;0;437;437;0;874;0;0;103;104;0;0;0;0.7;0
27.10.2019 18:15;210;201;215;201;50;51;49;49;790;790;792;795;13;14;11;10;0;0;541;536;0;1077;0;0;129;126;0;0;0;;0
27.10.2019 18:15;211;212;214;204;50;52;51;51;813;832;819;820;4;4;3;3;0;0;539;553;0;1092;0;0;129;132;0;0;0;03.jan;0
27.10.2019 18:15;277;282;265;265;56;57;56;56;901;925;905;909;1;1;0;0;0;0;690;677;0;1367;0;0;167;173;0;0;0;;0
27.10.2019 18:16;348;351;261;242;61;62;57;57;989;1005;918;925;355;356;0;0;0;0;727;728;0;1472;0;0;181;187;0;0;0;05.jun;0
27.10.2019 18:16;347;337;317;313;62;63;62;62;1005;1017;1002;998;6;10;355;355;0;0;813;809;0;1622;0;0;195;207;0;0;0;;0
27.10.2019 18:16;327;324;281;299;62;63;62;62;1005;1021;1002;1008;15;15;349;350;0;0;762;756;0;1518;0;0;187;192;0;0;0;07.apr;0
27.10.2019 18:16;302;298;316;319;62;63;62;62;1006;1022;1007;1009;356;356;7;10;0;0;758;756;0;1514;0;0;188;192;0;0;0;;0
27.10.2019 18:17;294;281;352;331;62;63;62;62;1005;1021;992;988;3;358;24;24;0;0;759;761;0;1520;0;0;186;192;0;0;0;08.aug;1
